"forme";"féminin";"féminin_pluriel";"pluriel";"z";"indice";"Id"
"désessenciant";"désessenciante";"désessenciantes";"désessenciants";1;0;86969
"désétablissant";"désétablissante";"désétablissantes";"désétablissants";1;0;86970
"désétamant";"désétamante";"désétamantes";"désétamants";1;0;86971
"désétatisant";"désétatisante";"désétatisantes";"désétatisants";1;0;86972
"déséthanisant";"déséthanisante";"déséthanisantes";"déséthanisants";1;0;86973
"désexciteant";"désexciteante";"désexciteantes";"désexciteants";1;0;86974
"désexualisant";"désexualisante";"désexualisantes";"désexualisants";1;0;86975
"déshumanisant";"déshumanisante";"déshumanisantes";"déshumanisants";1;0;86982
"désignant";"désignante";"désignantes";"désignants";1;0;86987
"désillusionnant";"désillusionnante";"désillusionnantes";"désillusionnants";1;0;86988
"désincarnant";"désincarnante";"désincarnantes";"désincarnants";1;0;86989
"désincorporant";"désincorporante";"désincorporantes";"désincorporants";1;0;86990
"désincrustant";"désincrustante";"désincrustantes";"désincrustants";1;0;86991
"désinculpant";"désinculpante";"désinculpantes";"désinculpants";1;0;86992
"désindexant";"désindexante";"désindexantes";"désindexants";1;0;86993
"désindustrialisant";"désindustrialisante";"désindustrialisantes";"désindustrialisants";1;0;86994
"désinfectant";"désinfectante";"désinfectantes";"désinfectants";1;0;86995
"désinformant";"désinformante";"désinformantes";"désinformants";1;0;86996
"désinhibant";"désinhibante";"désinhibantes";"désinhibants";1;0;86997
"désinsectisant";"désinsectisante";"désinsectisantes";"désinsectisants";1;0;86998
"désintégrant";"désintégrante";"désintégrantes";"désintégrants";1;0;86999
"désintéressant";"désintéressante";"désintéressantes";"désintéressants";1;0;87000
"désintoxiquant";"désintoxiquante";"désintoxiquantes";"désintoxiquants";1;0;87001
"désinvestissant";"désinvestissante";"désinvestissantes";"désinvestissants";1;0;87002
"désinvitant";"désinvitante";"désinvitantes";"désinvitants";1;0;87003
"désirant";"désirante";"désirantes";"désirants";1;0;87004
"désistant";"désistante";"désistantes";"désistants";1;0;87005
"désobéissant";"désobéissante";"désobéissantes";"désobéissants";1;0;87006
"désobligeant";"désobligeante";"désobligeantes";"désobligeants";1;0;87007
"désobstruant";"désobstruante";"désobstruantes";"désobstruants";1;0;87008
"désoccupant";"désoccupante";"désoccupantes";"désoccupants";1;0;87009
"désocialisant";"désocialisante";"désocialisantes";"désocialisants";1;0;87010
"désodorisant";"désodorisante";"désodorisantes";"désodorisants";1;0;87011
"désolant";"désolante";"désolantes";"désolants";1;3;87012
"désolidarisant";"désolidarisante";"désolidarisantes";"désolidarisants";1;0;87013
"désoperculant";"désoperculante";"désoperculantes";"désoperculants";1;0;87014
"désopilant";"désopilante";"désopilantes";"désopilants";1;1;87015
"désorbant";"désorbante";"désorbantes";"désorbants";1;0;87016
"désorbitant";"désorbitante";"désorbitantes";"désorbitants";1;0;87017
"désordonnant";"désordonnante";"désordonnantes";"désordonnants";1;0;87018
"désorganisant";"désorganisante";"désorganisantes";"désorganisants";1;0;87019
"désorientant";"désorientante";"désorientantes";"désorientants";1;0;87020
"désossant";"désossante";"désossantes";"désossants";1;0;87021
"désoufflant";"désoufflante";"désoufflantes";"désoufflants";1;0;87022
"désoxydant";"désoxydante";"désoxydantes";"désoxydants";1;0;87023
"désoxygénant";"désoxygénante";"désoxygénantes";"désoxygénants";1;0;87024
"despécialisant";"despécialisante";"despécialisantes";"despécialisants";1;0;87025
"dessaisissant";"dessaisissante";"dessaisissantes";"dessaisissants";1;0;87028
"destabilisant";"destabilisante";"destabilisantes";"destabilisants";1;1;87045
"destalinisant";"destalinisante";"destalinisantes";"destalinisants";1;0;87046
"désubjectivisant";"désubjectivisante";"désubjectivisantes";"désubjectivisants";1;0;87051
"désulfitant";"désulfitante";"désulfitantes";"désulfitants";1;0;87052
"désulfurant";"désulfurante";"désulfurantes";"désulfurants";1;0;87053
"désunissant";"désunissante";"désunissantes";"désunissants";1;0;87054
"désynchronisant";"désynchronisante";"désynchronisantes";"désynchronisants";1;0;87055
"détransposant";"détransposante";"détransposantes";"détransposants";1;0;87088
"détruisant";"détruisante";"détruisantes";"détruisants";1;0;87099
"dévalisant";"dévalisante";"dévalisantes";"dévalisants";1;0;87101
"dévalorisant";"dévalorisante";"dévalorisantes";"dévalorisants";1;0;87102
"dévasant";"dévasante";"dévasantes";"dévasants";1;0;87105
"dévirginisant";"dévirginisante";"dévirginisantes";"dévirginisants";1;0;87122
"dévirilisant";"dévirilisante";"dévirilisantes";"dévirilisants";1;0;87123
"dévisageant";"dévisageante";"dévisageantes";"dévisageants";1;0;87125
"devisant";"devisante";"devisantes";"devisants";1;0;87126
"dévitalisant";"dévitalisante";"dévitalisantes";"dévitalisants";1;0;87128
"dézippant";"dézippante";"dézippantes";"dézippants";1;0;87137
"diabolisant";"diabolisante";"diabolisantes";"diabolisants";1;0;87138
"dialectalisant";"dialectalisante";"dialectalisantes";"dialectalisants";1;0;87140
"dialectisant";"dialectisante";"dialectisantes";"dialectisants";1;0;87141
"dialysant";"dialysante";"dialysantes";"dialysants";1;0;87143
"diésant";"diésante";"diésantes";"diésants";1;0;87148
"diffusant";"diffusante";"diffusantes";"diffusants";1;32;87156
"digitalisant";"digitalisante";"digitalisantes";"digitalisants";1;0;87158
"disant";"disante";"disantes";"disants";1;24;87172
"discrétisant";"discrétisante";"discrétisantes";"discrétisants";1;0;87182
"disposant";"disposante";"disposantes";"disposants";1;64;87195
"divinisant";"divinisante";"divinisantes";"divinisants";1;0;87221
"divisant";"divisante";"divisantes";"divisants";1;1;87222
"dogmatisant";"dogmatisante";"dogmatisantes";"dogmatisants";1;0;87228
"donjuanisant";"donjuanisante";"donjuanisantes";"donjuanisants";1;0;87235
"dosant";"dosante";"dosantes";"dosants";1;0;87241
"dramatisant";"dramatisante";"dramatisantes";"dramatisants";1;0;87254
"dynamisant";"dynamisante";"dynamisantes";"dynamisants";1;0;87276
"ébiselant";"ébiselante";"ébiselantes";"ébiselants";1;0;87285
"ébousant";"ébousante";"ébousantes";"ébousants";1;0;87295
"ébousinant";"ébousinante";"ébousinantes";"ébousinants";1;0;87296
"ébraisant";"ébraisante";"ébraisantes";"ébraisants";1;0;87298
"ébrasant";"ébrasante";"ébrasantes";"ébrasants";1;0;87301
"éclosant";"éclosante";"éclosantes";"éclosants";1;0;87350
"éclusant";"éclusante";"éclusantes";"éclusants";1;0;87351
"éconduisant";"éconduisante";"éconduisantes";"éconduisants";1;0;87354
"économisant";"économisante";"économisantes";"économisants";1;0;87355
"écrasant";"écrasante";"écrasantes";"écrasants";1;11;87371
"eczématisant";"eczématisante";"eczématisantes";"eczématisants";1;0;87386
"égalisant";"égalisante";"égalisantes";"égalisants";1;1;87418
"égrisant";"égrisante";"égrisantes";"égrisants";1;0;87429
"électrisant";"électrisante";"électrisantes";"électrisants";1;1;87443
"électrolysant";"électrolysante";"électrolysantes";"électrolysants";1;0;87445
"électronisant";"électronisante";"électronisantes";"électronisants";1;0;87446
"élisant";"élisante";"élisantes";"élisants";1;0;87454
"embourgeoisant";"embourgeoisante";"embourgeoisantes";"embourgeoisants";1;0;87502
"embrasant";"embrasante";"embrasantes";"embrasants";1;0;87509
"émerisant";"émerisante";"émerisantes";"émerisants";1;0;87527
"emmagasinant";"emmagasinante";"emmagasinantes";"emmagasinants";1;0;87535
"emmortaisant";"emmortaisante";"emmortaisantes";"emmortaisants";1;0;87549
"empesant";"empesante";"empesantes";"empesants";1;0;87580
"empoisonnant";"empoisonnante";"empoisonnantes";"empoisonnants";1;0;87595
"emprésurant";"emprésurante";"emprésurantes";"emprésurants";1;0;87603
"emprisonnant";"emprisonnante";"emprisonnantes";"emprisonnants";1;0;87604
"encasernant";"encasernante";"encasernantes";"encasernants";1;0;87624
"enchemisant";"enchemisante";"enchemisantes";"enchemisants";1;0;87643
"enclosant";"enclosante";"enclosantes";"enclosants";1;0;87654
"encroisant";"encroisante";"encroisantes";"encroisants";1;0;87669
"endivisionnant";"endivisionnante";"endivisionnantes";"endivisionnants";1;0;87680
"enduisant";"enduisante";"enduisantes";"enduisants";1;0;87686
"engazonnant";"engazonnante";"engazonnantes";"engazonnants";1;0;87719
"enlisant";"enlisante";"enlisantes";"enlisants";1;0;87763
"enrésinant";"enrésinante";"enrésinantes";"enrésinants";1;0;87784
"ensaisinant";"ensaisinante";"ensaisinantes";"ensaisinants";1;0;87797
"enthousiasmant";"enthousiasmante";"enthousiasmantes";"enthousiasmants";1;2;87825
"entrecroisant";"entrecroisante";"entrecroisantes";"entrecroisants";1;0;87838
"entreposant";"entreposante";"entreposantes";"entreposants";1;0;87842
"entretoisant";"entretoisante";"entretoisantes";"entretoisants";1;0;87846
"envasant";"envasante";"envasantes";"envasants";1;0;87857
"envisageant";"envisageante";"envisageantes";"envisageants";1;18;87867
"épousant";"épousante";"épousantes";"épousants";1;0;87906
"épuisant";"épuisante";"épuisantes";"épuisants";1;4;87915
"érotisant";"érotisante";"érotisantes";"érotisants";1;0;87932
"espagnolisant";"espagnolisante";"espagnolisantes";"espagnolisants";1;0;87949
"esthétisant";"esthétisante";"esthétisantes";"esthétisants";1;0;87970
"étatisant";"étatisante";"étatisantes";"étatisants";1;0;87992
"éternisant";"éternisante";"éternisantes";"éternisants";1;0;87996
"éthérisant";"éthérisante";"éthérisantes";"éthérisants";1;0;88000
"éthnicisant";"éthnicisante";"éthnicisantes";"éthnicisants";1;0;88001
"étrésillonnant";"étrésillonnante";"étrésillonnantes";"étrésillonnants";1;0;88019
"euphorisant";"euphorisante";"euphorisantes";"euphorisants";1;0;88027
"européanisant";"européanisante";"européanisantes";"européanisants";1;0;88028
"européisant";"européisante";"européisantes";"européisants";1;0;88029
"euthanasiant";"euthanasiante";"euthanasiantes";"euthanasiants";1;0;88030
"évangélisant";"évangélisante";"évangélisantes";"évangélisants";1;0;88033
"évasant";"évasante";"évasantes";"évasants";1;0;88035
"excisant";"excisante";"excisantes";"excisants";1;0;88059
"excusant";"excusante";"excusantes";"excusants";1;0;88066
"exorcisant";"exorcisante";"exorcisantes";"exorcisants";1;0;88084
"expertisant";"expertisante";"expertisantes";"expertisants";1;0;88089
"explosant";"explosante";"explosantes";"explosants";1;0;88096
"exposant";"exposante";"exposantes";"exposants";1;15;88098
"extériorisant";"extériorisante";"extériorisantes";"extériorisants";1;0;88105
"factorisant";"factorisante";"factorisantes";"factorisants";1;0;88123
"faisant";"faisante";"faisantes";"faisants";1;452;88132
"faisandant";"faisandante";"faisandantes";"faisandants";1;0;88133
"familiarisant";"familiarisante";"familiarisantes";"familiarisants";1;3;88136
"fanatisant";"fanatisante";"fanatisantes";"fanatisants";1;0;88137
"fascisant";"fascisante";"fascisantes";"fascisants";1;0;88149
"faseillant";"faseillante";"faseillantes";"faseillants";1;0;88150
"faséyant";"faséyante";"faséyantes";"faséyants";1;0;88151
"faseyant";"faseyante";"faseyantes";"faseyants";1;0;88152
"favorisant";"favorisante";"favorisantes";"favorisants";1;41;88161
"fédéralisant";"fédéralisante";"fédéralisantes";"fédéralisants";1;0;88167
"féminisant";"féminisante";"féminisantes";"féminisants";1;0;88174
"fertilisant";"fertilisante";"fertilisantes";"fertilisants";1;2;88185
"fétichisant";"fétichisante";"fétichisantes";"fétichisants";1;0;88191
"feuilletisant";"feuilletisante";"feuilletisantes";"feuilletisants";1;0;88194
"fiabilisant";"fiabilisante";"fiabilisantes";"fiabilisants";1;2;88197
"fidélisant";"fidélisante";"fidélisantes";"fidélisants";1;0;88201
"filialisant";"filialisante";"filialisantes";"filialisants";1;0;88210
"finalisant";"finalisante";"finalisantes";"finalisants";1;0;88216
"financiarisant";"financiarisante";"financiarisantes";"financiarisants";1;0;88218
"finlandisant";"finlandisante";"finlandisantes";"finlandisants";1;0;88221
"fiscalisant";"fiscalisante";"fiscalisantes";"fiscalisants";1;0;88222
"flexibilisant";"flexibilisante";"flexibilisantes";"flexibilisants";1;0;88249
"flousant";"flousante";"flousantes";"flousants";1;0;88261
"fluidisant";"fluidisante";"fluidisantes";"fluidisants";1;0;88266
"fluorisant";"fluorisante";"fluorisantes";"fluorisants";1;0;88267
"focalisant";"focalisante";"focalisantes";"focalisants";1;2;88271
"foisonnant";"foisonnante";"foisonnantes";"foisonnants";1;0;88273
"folklorisant";"folklorisante";"folklorisantes";"folklorisants";1;0;88277
"fonctionnalisant";"fonctionnalisante";"fonctionnalisantes";"fonctionnalisants";1;0;88280
"fonctionnarisant";"fonctionnarisante";"fonctionnarisantes";"fonctionnarisants";1;0;88281
"formalisant";"formalisante";"formalisantes";"formalisants";1;1;88293
"forpaisant";"forpaisante";"forpaisantes";"forpaisants";1;0;88299
"fossilisant";"fossilisante";"fossilisantes";"fossilisants";1;0;88302
"fragilisant";"fragilisante";"fragilisantes";"fragilisants";1;0;88328
"fraisant";"fraisante";"fraisantes";"fraisants";1;0;88331
"framboisant";"framboisante";"framboisantes";"framboisants";1;0;88332
"francisant";"francisante";"francisantes";"francisants";1;0;88334
"francophonisant";"francophonisante";"francophonisantes";"francophonisants";1;0;88335
"frasant";"frasante";"frasantes";"frasants";1;0;88339
"fraternisant";"fraternisante";"fraternisantes";"fraternisants";1;0;88340
"frisant";"frisante";"frisantes";"frisants";1;0;88362
"frisottant";"frisottante";"frisottantes";"frisottants";1;0;88363
"fuselant";"fuselante";"fuselantes";"fuselants";1;0;88387
"fusant";"fusante";"fusantes";"fusants";1;0;88388
"fusillant";"fusillante";"fusillantes";"fusillants";1;0;88389
"fusionnant";"fusionnante";"fusionnantes";"fusionnants";1;12;88390
"gadgétisant";"gadgétisante";"gadgétisantes";"gadgétisants";1;0;88396
"galantisant";"galantisante";"galantisantes";"galantisants";1;0;88401
"galvanisant";"galvanisante";"galvanisantes";"galvanisants";1;0;88408
"gargarisant";"gargarisante";"gargarisantes";"gargarisants";1;0;88423
"gastrectomisant";"gastrectomisante";"gastrectomisantes";"gastrectomisants";1;0;88431
"gazéifiant";"gazéifiante";"gazéifiantes";"gazéifiants";1;0;88440
"gazant";"gazante";"gazantes";"gazants";1;0;88441
"gazonnant";"gazonnante";"gazonnantes";"gazonnants";1;0;88442
"gazouillant";"gazouillante";"gazouillantes";"gazouillants";1;0;88443
"gélatinisant";"gélatinisante";"gélatinisantes";"gélatinisants";1;0;88446
"généralisant";"généralisante";"généralisantes";"généralisants";1;0;88454
"géométrisant";"géométrisante";"géométrisantes";"géométrisants";1;0;88456
"germanisant";"germanisante";"germanisantes";"germanisants";1;0;88460
"glaisant";"glaisante";"glaisantes";"glaisants";1;0;88474
"globalisant";"globalisante";"globalisantes";"globalisants";1;0;88484
"glosant";"glosante";"glosantes";"glosants";1;0;88486
"grammaticalisant";"grammaticalisante";"grammaticalisantes";"grammaticalisants";1;0;88530
"grécisant";"grécisante";"grécisantes";"grécisants";1;0;88547
"grésant";"grésante";"grésantes";"grésants";1;0;88557
"grésillant";"grésillante";"grésillantes";"grésillants";1;1;88558
"grisaillant";"grisaillante";"grisaillantes";"grisaillants";1;0;88576
"grisant";"grisante";"grisantes";"grisants";1;3;88577
"grisolant";"grisolante";"grisolantes";"grisolants";1;0;88578
"grisollant";"grisollante";"grisollantes";"grisollants";1;0;88579
"grisonnant";"grisonnante";"grisonnantes";"grisonnants";1;5;88580
"grusinant";"grusinante";"grusinantes";"grusinants";1;0;88594
"gueusant";"gueusante";"gueusantes";"gueusants";1;0;88602
"harmonisant";"harmonisante";"harmonisantes";"harmonisants";1;22;88635
"hasardant";"hasardante";"hasardantes";"hasardants";1;0;88640
"hébraisant";"hébraisante";"hébraisantes";"hébraisants";1;0;88648
"hellénisant";"hellénisante";"hellénisantes";"hellénisants";1;0;88651
"herborisant";"herborisante";"herborisantes";"herborisants";1;0;88655
"hérolisant";"hérolisante";"hérolisantes";"hérolisants";1;0;88660
"hésitant";"hésitante";"hésitantes";"hésitants";1;5;88663
"hiérarchisant";"hiérarchisante";"hiérarchisantes";"hiérarchisants";1;0;88666
"homogénéisant";"homogénéisante";"homogénéisantes";"homogénéisants";1;0;88673
"hospitalisant";"hospitalisante";"hospitalisantes";"hospitalisants";1;0;88683
"humanisant";"humanisante";"humanisantes";"humanisants";1;0;88697
"hydrolysant";"hydrolysante";"hydrolysantes";"hydrolysants";1;0;88707
"hypnotisant";"hypnotisante";"hypnotisantes";"hypnotisants";1;0;88708
"hypostasiant";"hypostasiante";"hypostasiantes";"hypostasiants";1;0;88709
"idéalisant";"idéalisante";"idéalisantes";"idéalisants";1;0;88711
"idéologisant";"idéologisante";"idéologisantes";"idéologisants";1;0;88713
"idiotisant";"idiotisante";"idiotisantes";"idiotisants";1;0;88715
"illusionnant";"illusionnante";"illusionnantes";"illusionnants";1;0;88720
"immatérialisant";"immatérialisante";"immatérialisantes";"immatérialisants";1;0;88727
"immobilisant";"immobilisante";"immobilisantes";"immobilisants";1;0;88731
"immortalisant";"immortalisante";"immortalisantes";"immortalisants";1;0;88733
"immunisant";"immunisante";"immunisantes";"immunisants";1;1;88734
"impatronisant";"impatronisante";"impatronisantes";"impatronisants";1;0;88738
"imperméabilisant";"imperméabilisante";"imperméabilisantes";"imperméabilisants";1;0;88739
"implosant";"implosante";"implosantes";"implosants";1;0;88745
"imposant";"imposante";"imposantes";"imposants";1;83;88748
"improvisant";"improvisante";"improvisantes";"improvisants";1;0;88753
"incisant";"incisante";"incisantes";"incisants";1;0;88763
"indemnisant";"indemnisante";"indemnisantes";"indemnisants";1;0;88777
"indianisant";"indianisante";"indianisantes";"indianisants";1;0;88779
"indisposant";"indisposante";"indisposantes";"indisposants";1;0;88784
"individualisant";"individualisante";"individualisantes";"individualisants";1;0;88785
"induisant";"induisante";"induisantes";"induisants";1;10;88786
"industrialisant";"industrialisante";"industrialisantes";"industrialisants";1;0;88789
"infantilisant";"infantilisante";"infantilisantes";"infantilisants";1;0;88790
"infériorisant";"infériorisante";"infériorisantes";"infériorisants";1;0;88795
"informatisant";"informatisante";"informatisantes";"informatisants";1;0;88803
"infusant";"infusante";"infusantes";"infusants";1;0;88805
"initialisant";"initialisante";"initialisantes";"initialisants";1;0;88811
"insensibilisant";"insensibilisante";"insensibilisantes";"insensibilisants";1;0;88824
"insolubilisant";"insolubilisante";"insolubilisantes";"insolubilisants";1;0;88829
"insonorisant";"insonorisante";"insonorisantes";"insonorisants";1;0;88830
"institutionnalisant";"institutionnalisante";"institutionnalisantes";"institutionnalisants";1;1;88838
"instruisant";"instruisante";"instruisantes";"instruisants";1;0;88839
"instrumentalisant";"instrumentalisante";"instrumentalisantes";"instrumentalisants";1;0;88840
"intellectualisant";"intellectualisante";"intellectualisantes";"intellectualisants";1;0;88847
"interdisant";"interdisante";"interdisantes";"interdisants";1;15;88856
"intériorisant";"intériorisante";"intériorisantes";"intériorisants";1;0;88860
"internationalisant";"internationalisante";"internationalisantes";"internationalisants";1;0;88864
"interposant";"interposante";"interposantes";"interposants";1;0;88868
"introduisant";"introduisante";"introduisantes";"introduisants";1;18;88881
"intronisant";"intronisante";"intronisantes";"intronisants";1;0;88882
"ionisant";"ionisante";"ionisantes";"ionisants";1;0;88896
"irisant";"irisante";"irisantes";"irisants";1;0;88898
"ironisant";"ironisante";"ironisantes";"ironisants";1;0;88899
"islamisant";"islamisante";"islamisantes";"islamisants";1;0;88903
"isolant";"isolante";"isolantes";"isolants";1;1;88904
"italianisant";"italianisante";"italianisantes";"italianisants";1;1;88905
"jalousant";"jalousante";"jalousantes";"jalousants";1;0;88915
"japonisant";"japonisante";"japonisantes";"japonisants";1;0;88917
"jasant";"jasante";"jasantes";"jasants";1;0;88923
"javellisant";"javellisante";"javellisantes";"javellisants";1;0;88929
"joualisant";"joualisante";"joualisantes";"joualisants";1;0;88942
"juxtaposant";"juxtaposante";"juxtaposantes";"juxtaposants";1;0;88959
"kératinisant";"kératinisante";"kératinisantes";"kératinisants";1;0;88960
"labellisant";"labellisante";"labellisantes";"labellisants";1;0;88964
"labialisant";"labialisante";"labialisantes";"labialisants";1;0;88965
"laïcisant";"laïcisante";"laïcisantes";"laïcisants";1;1;88970
"laryngectomisant";"laryngectomisante";"laryngectomisantes";"laryngectomisants";1;0;88996
"latinisant";"latinisante";"latinisantes";"latinisants";1;0;88998
"légalisant";"légalisante";"légalisantes";"légalisants";1;0;89003
"lemmatisant";"lemmatisante";"lemmatisantes";"lemmatisants";1;0;89008
"lésant";"lésante";"lésantes";"lésants";1;0;89010
"lésinant";"lésinante";"lésinantes";"lésinants";1;0;89011
"lexicalisant";"lexicalisante";"lexicalisantes";"lexicalisants";1;0;89019
"lézardant";"lézardante";"lézardantes";"lézardants";1;0;89020
"liaisonnant";"liaisonnante";"liaisonnantes";"liaisonnants";1;0;89021
"libéralisant";"libéralisante";"libéralisantes";"libéralisants";1;0;89024
"limousinant";"limousinante";"limousinantes";"limousinants";1;0;89042
"lisant";"lisante";"lisantes";"lisants";1;3;89047
"lisérant";"lisérante";"lisérantes";"lisérants";1;0;89048
"liserant";"liserante";"liserantes";"liserants";1;0;89049
"lobotomisant";"lobotomisante";"lobotomisantes";"lobotomisants";1;0;89057
"localisant";"localisante";"localisantes";"localisants";1;0;89058
"amuse-gueule";;;"amuse-gueules";1;1;119010
"luisant";"luisante";"luisantes";"luisants";1;9;89084
"lyophilisant";"lyophilisante";"lyophilisantes";"lyophilisants";1;0;89092
"lysant";"lysante";"lysantes";"lysants";1;0;89094
"macadamisant";"macadamisante";"macadamisantes";"macadamisants";1;0;89095
"madérisant";"madérisante";"madérisantes";"madérisants";1;0;89108
"madrigalisant";"madrigalisante";"madrigalisantes";"madrigalisants";1;0;89109
"magasinant";"magasinante";"magasinantes";"magasinants";1;0;89111
"magnétisant";"magnétisante";"magnétisantes";"magnétisants";1;0;89113
"magyarisant";"magyarisante";"magyarisantes";"magyarisants";1;0;89117
"maîtrisant";"maîtrisante";"maîtrisantes";"maîtrisants";1;0;89122
"malléabilisant";"malléabilisante";"malléabilisantes";"malléabilisants";1;0;89125
"marginalisant";"marginalisante";"marginalisantes";"marginalisants";1;0;89166
"marmorisant";"marmorisante";"marmorisantes";"marmorisants";1;0;89175
"marotisant";"marotisante";"marotisantes";"marotisants";1;0;89180
"marsupialisant";"marsupialisante";"marsupialisantes";"marsupialisants";1;0;89187
"martyrisant";"martyrisante";"martyrisantes";"martyrisants";1;0;89190
"marxisant";"marxisante";"marxisantes";"marxisants";1;0;89191
"masculinisant";"masculinisante";"masculinisantes";"masculinisants";1;0;89192
"matérialisant";"matérialisante";"matérialisantes";"matérialisants";1;0;89204
"maternisant";"maternisante";"maternisantes";"maternisants";1;0;89206
"mathématisant";"mathématisante";"mathématisantes";"mathématisants";1;0;89207
"maximalisant";"maximalisante";"maximalisantes";"maximalisants";1;0;89216
"maximisant";"maximisante";"maximisantes";"maximisants";1;0;89217
"mazant";"mazante";"mazantes";"mazants";1;0;89218
"mazoutant";"mazoutante";"mazoutantes";"mazoutants";1;0;89219
"mécanisant";"mécanisante";"mécanisantes";"mécanisants";1;0;89220
"méconduisant";"méconduisante";"méconduisantes";"méconduisants";1;0;89223
"médiatisant";"médiatisante";"médiatisantes";"médiatisants";1;0;89228
"médicalisant";"médicalisante";"médicalisantes";"médicalisants";1;0;89229
"médisant";"médisante";"médisantes";"médisants";1;0;89231
"médusant";"médusante";"médusantes";"médusants";1;0;89234
"méfaisant";"méfaisante";"méfaisantes";"méfaisants";1;0;89235
"mémorisant";"mémorisante";"mémorisantes";"mémorisants";1;0;89243
"mensualisant";"mensualisante";"mensualisantes";"mensualisants";1;0;89250
"menuisant";"menuisante";"menuisantes";"menuisants";1;0;89254
"méprisant";"méprisante";"méprisantes";"méprisants";1;2;89256
"mercantilisant";"mercantilisante";"mercantilisantes";"mercantilisants";1;0;89257
"mercerisant";"mercerisante";"mercerisantes";"mercerisants";1;0;89258
"mésalliant";"mésalliante";"mésalliantes";"mésalliants";1;0;89263
"mésestimant";"mésestimante";"mésestimantes";"mésestimants";1;0;89264
"mesurant";"mesurante";"mesurantes";"mesurants";1;0;89267
"mésusant";"mésusante";"mésusantes";"mésusants";1;0;89268
"métabolisant";"métabolisante";"métabolisantes";"métabolisants";1;0;89269
"métallisant";"métallisante";"métallisantes";"métallisants";1;0;89270
"métamorphisant";"métamorphisante";"métamorphisantes";"métamorphisants";1;0;89271
"métamorphosant";"métamorphosante";"métamorphosantes";"métamorphosants";1;0;89272
"météorisant";"météorisante";"météorisantes";"météorisants";1;0;89273
"micronisant";"micronisante";"micronisantes";"micronisants";1;0;89287
"militarisant";"militarisante";"militarisantes";"militarisants";1;0;89292
"millésimant";"millésimante";"millésimantes";"millésimants";1;0;89294
"minéralisant";"minéralisante";"minéralisantes";"minéralisants";1;0;89299
"miniaturisant";"miniaturisante";"miniaturisantes";"miniaturisants";1;0;89301
"minimisant";"minimisante";"minimisantes";"minimisants";1;0;89302
"misant";"misante";"misantes";"misants";1;0;89308
"mithridatisant";"mithridatisante";"mithridatisantes";"mithridatisants";1;0;89311
"mobilisant";"mobilisante";"mobilisantes";"mobilisants";1;4;89317
"modélisant";"modélisante";"modélisantes";"modélisants";1;0;89319
"modernisant";"modernisante";"modernisantes";"modernisants";1;2;89321
"moisant";"moisante";"moisantes";"moisants";1;0;89325
"moisissant";"moisissante";"moisissantes";"moisissants";1;0;89326
"mondialisant";"mondialisante";"mondialisantes";"mondialisants";1;0;89337
"monétisant";"monétisante";"monétisantes";"monétisants";1;0;89338
"monopolisant";"monopolisante";"monopolisantes";"monopolisants";1;0;89341
"moralisant";"moralisante";"moralisantes";"moralisants";1;2;89346
"mortaisant";"mortaisante";"mortaisantes";"mortaisants";1;0;89360
"motorisant";"motorisante";"motorisantes";"motorisants";1;0;89365
"municipalisant";"municipalisante";"municipalisantes";"municipalisants";1;0;89396
"musardant";"musardante";"musardantes";"musardants";1;0;89403
"muselant";"muselante";"muselantes";"muselants";1;0;89405
"musant";"musante";"musantes";"musants";1;0;89406
"musiquant";"musiquante";"musiquantes";"musiquants";1;0;89407
"mutualisant";"mutualisante";"mutualisantes";"mutualisants";1;0;89413
"nasalisant";"nasalisante";"nasalisantes";"nasalisants";1;0;89424
"nasillant";"nasillante";"nasillantes";"nasillants";1;0;89425
"nationalisant";"nationalisante";"nationalisantes";"nationalisants";1;0;89426
"naturalisant";"naturalisante";"naturalisantes";"naturalisants";1;0;89428
"néantisant";"néantisante";"néantisantes";"néantisants";1;0;89432
"nébulisant";"nébulisante";"nébulisantes";"nébulisants";1;0;89433
"nécrosant";"nécrosante";"nécrosantes";"nécrosants";1;0;89435
"néologisant";"néologisante";"néologisantes";"néologisants";1;0;89440
"neutralisant";"neutralisante";"neutralisantes";"neutralisants";1;2;89443
"niaisant";"niaisante";"niaisantes";"niaisants";1;0;89444
"nicotinisant";"nicotinisante";"nicotinisantes";"nicotinisants";1;0;89447
"nolisant";"nolisante";"nolisantes";"nolisants";1;0;89461
"nomadisant";"nomadisante";"nomadisantes";"nomadisants";1;0;89462
"nominalisant";"nominalisante";"nominalisantes";"nominalisants";1;0;89464
"normalisant";"normalisante";"normalisantes";"normalisants";1;0;89469
"novelisant";"novelisante";"novelisantes";"novelisants";1;0;89475
"novellisant";"novellisante";"novellisantes";"novellisants";1;0;89476
"nucléarisant";"nucléarisante";"nucléarisantes";"nucléarisants";1;0;89481
"nuisant";"nuisante";"nuisantes";"nuisants";1;4;89484
"numérisant";"numérisante";"numérisantes";"numérisants";1;0;89485
"occasionnant";"occasionnante";"occasionnantes";"occasionnants";1;0;89506
"occidentalisant";"occidentalisante";"occidentalisantes";"occidentalisants";1;0;89507
"officialisant";"officialisante";"officialisantes";"officialisants";1;1;89518
"oiselant";"oiselante";"oiselantes";"oiselants";1;0;89522
"opalisant";"opalisante";"opalisantes";"opalisants";1;0;89527
"opposant";"opposante";"opposantes";"opposants";1;21;89531
