"forme";"féminin";"féminin_pluriel";"pluriel";"z";"indice";"Id"
"entretoisé";"entretoisée";"entretoisées";"entretoisés";1;0;102656
"envisagé";"envisagée";"envisagées";"envisagés";1;0;102677
"épuisé";"épuisée";"épuisées";"épuisés";1;10;102731
"érotisé";"érotisée";"érotisées";"érotisés";1;0;102748
"espagnolisé";"espagnolisée";"espagnolisées";"espagnolisés";1;0;102768
"esthétisé";"esthétisée";"esthétisées";"esthétisés";1;0;102789
"étatisé";"étatisée";"étatisées";"étatisés";1;0;102811
"éternisé";"éternisée";"éternisées";"éternisés";1;0;102815
"éthérisé";"éthérisée";"éthérisées";"éthérisés";1;0;102819
"éthnicisé";"éthnicisée";"éthnicisées";"éthnicisés";1;0;102820
"étrésillonné";"étrésillonnée";"étrésillonnées";"étrésillonnés";1;0;102838
"euphorisé";"euphorisée";"euphorisées";"euphorisés";1;0;102846
"européanisé";"européanisée";"européanisées";"européanisés";1;0;102847
"européisé";"européisée";"européisées";"européisés";1;0;102848
"euthanasié";"euthanasiée";"euthanasiées";"euthanasiés";1;0;102849
"évangélisé";"évangélisée";"évangélisées";"évangélisés";1;0;102854
"excisé";"excisée";"excisées";"excisés";1;0;102882
"exorcisé";"exorcisée";"exorcisées";"exorcisés";1;0;102909
"expertisé";"expertisée";"expertisées";"expertisés";1;0;102914
"exposé";"exposée";"exposées";"exposés";1;32;102923
"extasié";"extasiée";"extasiées";"extasiés";1;0;102929
"extériorisé";"extériorisée";"extériorisées";"extériorisés";1;0;102931
"factorisé";"factorisée";"factorisées";"factorisés";1;0;102950
"faisandé";"faisandée";"faisandées";"faisandés";1;0;102960
"familiarisé";"familiarisée";"familiarisées";"familiarisés";1;0;102964
"fanatisé";"fanatisée";"fanatisées";"fanatisés";1;0;102965
"fascisé";"fascisée";"fascisées";"fascisés";1;0;102977
"faseillé";"faseillée";"faseillées";"faseillés";1;0;102978
"faséyé";"faséyée";"faséyées";"faséyés";1;0;102979
"faseyé";"faseyée";"faseyées";"faseyés";1;0;102980
"favorisé";"favorisée";"favorisées";"favorisés";1;0;102989
"fédéralisé";"fédéralisée";"fédéralisées";"fédéralisés";1;0;102995
"féminisé";"féminisée";"féminisées";"féminisés";1;0;103002
"fertilisé";"fertilisée";"fertilisées";"fertilisés";1;0;103013
"fétichisé";"fétichisée";"fétichisées";"fétichisés";1;0;103019
"feuilletisé";"feuilletisée";"feuilletisées";"feuilletisés";1;0;103022
"fiabilisé";"fiabilisée";"fiabilisées";"fiabilisés";1;0;103025
"fidélisé";"fidélisée";"fidélisées";"fidélisés";1;0;103029
"filialisé";"filialisée";"filialisées";"filialisés";1;0;103038
"finalisé";"finalisée";"finalisées";"finalisés";1;0;103044
"financiarisé";"financiarisée";"financiarisées";"financiarisés";1;0;103046
"finlandisé";"finlandisée";"finlandisées";"finlandisés";1;0;103049
"fiscalisé";"fiscalisée";"fiscalisées";"fiscalisés";1;0;103050
"flexibilisé";"flexibilisée";"flexibilisées";"flexibilisés";1;0;103077
"fluidisé";"fluidisée";"fluidisées";"fluidisés";1;0;103094
"fluorisé";"fluorisée";"fluorisées";"fluorisés";1;0;103095
"focalisé";"focalisée";"focalisées";"focalisés";1;0;103099
"foisonné";"foisonnée";"foisonnées";"foisonnés";1;0;103101
"folklorisé";"folklorisée";"folklorisées";"folklorisés";1;0;103105
"fonctionnalisé";"fonctionnalisée";"fonctionnalisées";"fonctionnalisés";1;0;103108
"fonctionnarisé";"fonctionnarisée";"fonctionnarisées";"fonctionnarisés";1;0;103109
"formalisé";"formalisée";"formalisées";"formalisés";1;0;103123
"forpaisé";"forpaisée";"forpaisées";"forpaisés";1;0;103129
"fossilisé";"fossilisée";"fossilisées";"fossilisés";1;0;103132
"fragilisé";"fragilisée";"fragilisées";"fragilisés";1;0;103158
"fraisé";"fraisée";"fraisées";"fraisés";1;0;103161
"framboisé";"framboisée";"framboisées";"framboisés";1;0;103162
"francisé";"francisée";"francisées";"francisés";1;0;103164
"francophonisé";"francophonisée";"francophonisées";"francophonisés";1;0;103165
"fraternisé";"fraternisée";"fraternisées";"fraternisés";1;0;103170
"frisé";"frisée";"frisées";"frisés";1;3;103192
"frisotté";"frisottée";"frisottées";"frisottés";1;0;103193
"fuselé";"fuselée";"fuselées";"fuselés";1;1;103217
"fusillé";"fusillée";"fusillées";"fusillés";1;0;103219
"fusionné";"fusionnée";"fusionnées";"fusionnés";1;0;103220
"gadgétisé";"gadgétisée";"gadgétisées";"gadgétisés";1;0;103226
"galantisé";"galantisée";"galantisées";"galantisés";1;0;103231
"galvanisé";"galvanisée";"galvanisées";"galvanisés";1;0;103238
"gargarisé";"gargarisée";"gargarisées";"gargarisés";1;0;103253
"gastrectomisé";"gastrectomisée";"gastrectomisées";"gastrectomisés";1;0;103261
"gazéifié";"gazéifiée";"gazéifiées";"gazéifiés";1;0;103270
"gazé";"gazée";"gazées";"gazés";1;0;103271
"gazonné";"gazonnée";"gazonnées";"gazonnés";1;0;103272
"gazouillé";"gazouillée";"gazouillées";"gazouillés";1;0;103273
"gélatinisé";"gélatinisée";"gélatinisées";"gélatinisés";1;0;103276
"généralisé";"généralisée";"généralisées";"généralisés";1;0;103284
"géométrisé";"géométrisée";"géométrisées";"géométrisés";1;0;103286
"germanisé";"germanisée";"germanisées";"germanisés";1;0;103290
"glaisé";"glaisée";"glaisées";"glaisés";1;0;103304
"globalisé";"globalisée";"globalisées";"globalisés";1;0;103314
"grammaticalisé";"grammaticalisée";"grammaticalisées";"grammaticalisés";1;0;103360
"grécisé";"grécisée";"grécisées";"grécisés";1;0;103377
"grésillé";"grésillée";"grésillées";"grésillés";1;0;103388
"grisaillé";"grisaillée";"grisaillées";"grisaillés";1;0;103406
"grisé";"grisée";"grisées";"grisés";1;0;103407
"grisolé";"grisolée";"grisolées";"grisolés";1;0;103408
"grisollé";"grisollée";"grisollées";"grisollés";1;0;103409
"grisonné";"grisonnée";"grisonnées";"grisonnés";1;0;103410
"grusiné";"grusinée";"grusinées";"grusinés";1;0;103424
"harmonisé";"harmonisée";"harmonisées";"harmonisés";1;0;103465
"hasardé";"hasardée";"hasardées";"hasardés";1;0;103470
"hébraisé";"hébraisée";"hébraisées";"hébraisés";1;0;103478
"hellénisé";"hellénisée";"hellénisées";"hellénisés";1;0;103481
"herborisé";"herborisée";"herborisées";"herborisés";1;0;103485
"hérolisé";"hérolisée";"hérolisées";"hérolisés";1;0;103490
"hésité";"hésitée";"hésitées";"hésités";1;0;103493
"hiérarchisé";"hiérarchisée";"hiérarchisées";"hiérarchisés";1;0;103496
"homogénéisé";"homogénéisée";"homogénéisées";"homogénéisés";1;0;103503
"hospitalisé";"hospitalisée";"hospitalisées";"hospitalisés";1;0;103513
"humanisé";"humanisée";"humanisées";"humanisés";1;0;103527
"hypnotisé";"hypnotisée";"hypnotisées";"hypnotisés";1;0;103539
"hypostasié";"hypostasiée";"hypostasiées";"hypostasiés";1;0;103540
"idéalisé";"idéalisée";"idéalisées";"idéalisés";1;0;103542
"idéologisé";"idéologisée";"idéologisées";"idéologisés";1;0;103544
"idiotisé";"idiotisée";"idiotisées";"idiotisés";1;0;103546
"illusionné";"illusionnée";"illusionnées";"illusionnés";1;0;103551
"immatérialisé";"immatérialisée";"immatérialisées";"immatérialisés";1;0;103558
"immobilisé";"immobilisée";"immobilisées";"immobilisés";1;0;103563
"immortalisé";"immortalisée";"immortalisées";"immortalisés";1;0;103565
"immunisé";"immunisée";"immunisées";"immunisés";1;0;103566
"impatronisé";"impatronisée";"impatronisées";"impatronisés";1;0;103570
"imperméabilisé";"imperméabilisée";"imperméabilisées";"imperméabilisés";1;0;103571
"imposé";"imposée";"imposées";"imposés";1;31;103580
"improvisé";"improvisée";"improvisées";"improvisés";1;0;103585
"incisé";"incisée";"incisées";"incisés";1;1;103595
"indemnisé";"indemnisée";"indemnisées";"indemnisés";1;0;103609
"indianisé";"indianisée";"indianisées";"indianisés";1;0;103611
"individualisé";"individualisée";"individualisées";"individualisés";1;3;103617
"industrialisé";"industrialisée";"industrialisées";"industrialisés";1;0;103621
"infantilisé";"infantilisée";"infantilisées";"infantilisés";1;0;103622
"infériorisé";"infériorisée";"infériorisées";"infériorisés";1;0;103627
"informatisé";"informatisée";"informatisées";"informatisés";1;0;103635
"initialisé";"initialisée";"initialisées";"initialisés";1;0;103644
"insensibilisé";"insensibilisée";"insensibilisées";"insensibilisés";1;0;103657
"insolubilisé";"insolubilisée";"insolubilisées";"insolubilisés";1;0;103662
"insonorisé";"insonorisée";"insonorisées";"insonorisés";1;3;103663
"institutionnalisé";"institutionnalisée";"institutionnalisées";"institutionnalisés";1;0;103671
"instrumentalisé";"instrumentalisée";"instrumentalisées";"instrumentalisés";1;0;103673
"intellectualisé";"intellectualisée";"intellectualisées";"intellectualisés";1;0;103681
"intériorisé";"intériorisée";"intériorisées";"intériorisés";1;0;103694
"internationalisé";"internationalisée";"internationalisées";"internationalisés";1;0;103698
"intronisé";"intronisée";"intronisées";"intronisés";1;0;103717
"ionisé";"ionisée";"ionisées";"ionisés";1;0;103733
"irisé";"irisée";"irisées";"irisés";1;2;103735
"ironisé";"ironisée";"ironisées";"ironisés";1;0;103736
"islamisé";"islamisée";"islamisées";"islamisés";1;0;103740
"isolé";"isolée";"isolées";"isolés";1;61;103741
"italianisé";"italianisée";"italianisées";"italianisés";1;0;103743
"japonisé";"japonisée";"japonisées";"japonisés";1;0;103755
"javellisé";"javellisée";"javellisées";"javellisés";1;0;103767
"joualisé";"joualisée";"joualisées";"joualisés";1;0;103780
"juxtaposé";"juxtaposée";"juxtaposées";"juxtaposés";1;2;103797
"kératinisé";"kératinisée";"kératinisées";"kératinisés";1;0;103798
"labellisé";"labellisée";"labellisées";"labellisés";1;0;103802
"labialisé";"labialisée";"labialisées";"labialisés";1;0;103803
"laïcisé";"laïcisée";"laïcisées";"laïcisés";1;0;103808
"laryngectomisé";"laryngectomisée";"laryngectomisées";"laryngectomisés";1;0;103834
"latinisé";"latinisée";"latinisées";"latinisés";1;0;103836
"légalisé";"légalisée";"légalisées";"légalisés";1;0;103841
"lemmatisé";"lemmatisée";"lemmatisées";"lemmatisés";1;0;103846
"lésiné";"lésinée";"lésinées";"lésinés";1;0;103849
"lexicalisé";"lexicalisée";"lexicalisées";"lexicalisés";1;0;103857
"lézardé";"lézardée";"lézardées";"lézardés";1;0;103858
"liaisonné";"liaisonnée";"liaisonnées";"liaisonnés";1;0;103859
"libéralisé";"libéralisée";"libéralisées";"libéralisés";1;0;103862
"limousiné";"limousinée";"limousinées";"limousinés";1;0;103880
"liséré";"lisérée";"lisérées";"lisérés";1;0;103886
"liseré";"liserée";"liserées";"liserés";1;1;103887
"lobotomisé";"lobotomisée";"lobotomisées";"lobotomisés";1;0;103895
"localisé";"localisée";"localisées";"localisés";1;9;103896
"lyophilisé";"lyophilisée";"lyophilisées";"lyophilisés";1;0;103930
"macadamisé";"macadamisée";"macadamisées";"macadamisés";1;0;103933
"madérisé";"madérisée";"madérisées";"madérisés";1;0;103946
"madrigalisé";"madrigalisée";"madrigalisées";"madrigalisés";1;0;103947
"magasiné";"magasinée";"magasinées";"magasinés";1;0;103949
"magnétisé";"magnétisée";"magnétisées";"magnétisés";1;0;103951
"magyarisé";"magyarisée";"magyarisées";"magyarisés";1;0;103955
"maîtrisé";"maîtrisée";"maîtrisées";"maîtrisés";1;0;103960
"malléabilisé";"malléabilisée";"malléabilisées";"malléabilisés";1;0;103963
"marginalisé";"marginalisée";"marginalisées";"marginalisés";1;0;104004
"marmorisé";"marmorisée";"marmorisées";"marmorisés";1;0;104013
"marotisé";"marotisée";"marotisées";"marotisés";1;0;104018
"marsupialisé";"marsupialisée";"marsupialisées";"marsupialisés";1;0;104025
"martyrisé";"martyrisée";"martyrisées";"martyrisés";1;0;104028
"marxisé";"marxisée";"marxisées";"marxisés";1;0;104029
"masculinisé";"masculinisée";"masculinisées";"masculinisés";1;0;104030
"matérialisé";"matérialisée";"matérialisées";"matérialisés";1;0;104042
"maternisé";"maternisée";"maternisées";"maternisés";1;0;104044
"mathématisé";"mathématisée";"mathématisées";"mathématisés";1;0;104045
"maximalisé";"maximalisée";"maximalisées";"maximalisés";1;0;104054
"maximisé";"maximisée";"maximisées";"maximisés";1;0;104055
"mazé";"mazée";"mazées";"mazés";1;0;104056
"mazouté";"mazoutée";"mazoutées";"mazoutés";1;0;104057
"mécanisé";"mécanisée";"mécanisées";"mécanisés";1;0;104058
"médiatisé";"médiatisée";"médiatisées";"médiatisés";1;0;104066
"médicalisé";"médicalisée";"médicalisées";"médicalisés";1;0;104067
"médisé";"médisée";"médisées";"médisés";1;0;104070
"mémorisé";"mémorisée";"mémorisées";"mémorisés";1;0;104081
"mensualisé";"mensualisée";"mensualisées";"mensualisés";1;0;104088
"menuisé";"menuisée";"menuisées";"menuisés";1;0;104092
"méprisé";"méprisée";"méprisées";"méprisés";1;0;104094
"mercantilisé";"mercantilisée";"mercantilisées";"mercantilisés";1;0;104095
"mercerisé";"mercerisée";"mercerisées";"mercerisés";1;0;104096
"mésallié";"mésalliée";"mésalliées";"mésalliés";1;0;104101
"mésestimé";"mésestimée";"mésestimées";"mésestimés";1;0;104102
"mesuré";"mesurée";"mesurées";"mesurés";1;21;104104
"mésusé";"mésusée";"mésusées";"mésusés";1;0;104105
"métabolisé";"métabolisée";"métabolisées";"métabolisés";1;0;104106
"métallisé";"métallisée";"métallisées";"métallisés";1;1;104107
"métamorphisé";"métamorphisée";"métamorphisées";"métamorphisés";1;0;104108
"météorisé";"météorisée";"météorisées";"météorisés";1;0;104110
"micronisé";"micronisée";"micronisées";"micronisés";1;0;104124
"militarisé";"militarisée";"militarisées";"militarisés";1;0;104129
"millésimé";"millésimée";"millésimées";"millésimés";1;0;104131
"minéralisé";"minéralisée";"minéralisées";"minéralisés";1;0;104136
"miniaturisé";"miniaturisée";"miniaturisées";"miniaturisés";1;0;104138
"minimisé";"minimisée";"minimisées";"minimisés";1;0;104139
"misé";"misée";"misées";"misés";1;0;104145
"mithridatisé";"mithridatisée";"mithridatisées";"mithridatisés";1;0;104148
"mobilisé";"mobilisée";"mobilisées";"mobilisés";1;0;104154
"modélisé";"modélisée";"modélisées";"modélisés";1;0;104156
"modernisé";"modernisée";"modernisées";"modernisés";1;0;104158
"moisé";"moisée";"moisées";"moisés";1;0;104162
"mondialisé";"mondialisée";"mondialisées";"mondialisés";1;0;104174
"monétisé";"monétisée";"monétisées";"monétisés";1;0;104175
"monopolisé";"monopolisée";"monopolisées";"monopolisés";1;0;104178
"moralisé";"moralisée";"moralisées";"moralisés";1;0;104183
"mortaisé";"mortaisée";"mortaisées";"mortaisés";1;0;104197
"motorisé";"motorisée";"motorisées";"motorisés";1;0;104202
"municipalisé";"municipalisée";"municipalisées";"municipalisés";1;0;104233
"musardé";"musardée";"musardées";"musardés";1;0;104240
"muselé";"muselée";"muselées";"muselés";1;0;104242
"musiqué";"musiquée";"musiquées";"musiqués";1;0;104244
"mutualisé";"mutualisée";"mutualisées";"mutualisés";1;0;104250
"nasalisé";"nasalisée";"nasalisées";"nasalisés";1;0;104261
"nasillé";"nasillée";"nasillées";"nasillés";1;0;104262
"nationalisé";"nationalisée";"nationalisées";"nationalisés";1;0;104263
"naturalisé";"naturalisée";"naturalisées";"naturalisés";1;0;104265
"néantisé";"néantisée";"néantisées";"néantisés";1;0;104269
"nébulisé";"nébulisée";"nébulisées";"nébulisés";1;0;104270
"néologisé";"néologisée";"néologisées";"néologisés";1;0;104277
"neutralisé";"neutralisée";"neutralisées";"neutralisés";1;0;104280
"niaisé";"niaisée";"niaisées";"niaisés";1;0;104281
"nicotinisé";"nicotinisée";"nicotinisées";"nicotinisés";1;0;104284
"nolisé";"nolisée";"nolisées";"nolisés";1;0;104298
"nomadisé";"nomadisée";"nomadisées";"nomadisés";1;0;104299
"nominalisé";"nominalisée";"nominalisées";"nominalisés";1;0;104301
"normalisé";"normalisée";"normalisées";"normalisés";1;0;104306
"novelisé";"novelisée";"novelisées";"novelisés";1;0;104312
"novellisé";"novellisée";"novellisées";"novellisés";1;0;104313
"nucléarisé";"nucléarisée";"nucléarisées";"nucléarisés";1;0;104318
"numérisé";"numérisée";"numérisées";"numérisés";1;0;104322
"occasionné";"occasionnée";"occasionnées";"occasionnés";1;0;104344
"occidentalisé";"occidentalisée";"occidentalisées";"occidentalisés";1;0;104345
"officialisé";"officialisée";"officialisées";"officialisés";1;0;104357
"oiselé";"oiselée";"oiselées";"oiselés";1;0;104361
"opalisé";"opalisée";"opalisées";"opalisés";1;0;104366
"opposé";"opposée";"opposées";"opposés";1;62;104371
"optimalisé";"optimalisée";"optimalisées";"optimalisés";1;0;104375
"optimisé";"optimisée";"optimisées";"optimisés";1;0;104376
"oralisé";"oralisée";"oralisées";"oralisés";1;0;104377
"organisé";"organisée";"organisées";"organisés";1;62;104383
"orientalisé";"orientalisée";"orientalisées";"orientalisés";1;0;104385
"ostracisé";"ostracisée";"ostracisées";"ostracisés";1;0;104395
"ovalisé";"ovalisée";"ovalisées";"ovalisés";1;0;104412
"ozonisé";"ozonisée";"ozonisées";"ozonisés";1;0;104417
"pactisé";"pactisée";"pactisées";"pactisés";1;0;104422
"paganisé";"paganisée";"paganisées";"paganisés";1;0;104424
"palatalisé";"palatalisée";"palatalisées";"palatalisés";1;0;104443
"palettisé";"palettisée";"palettisées";"palettisés";1;0;104445
"paraisonné";"paraisonnée";"paraisonnées";"paraisonnés";1;0;104477
"parallélisé";"parallélisée";"parallélisées";"parallélisés";1;0;104479
"parasité";"parasitée";"parasitées";"parasités";1;0;104485
"parcellarisé";"parcellarisée";"parcellarisées";"parcellarisés";1;0;104486
"parcellisé";"parcellisée";"parcellisées";"parcellisés";1;0;104488
"parcorisé";"parcorisée";"parcorisées";"parcorisés";1;0;104490
"parkérisé";"parkérisée";"parkérisées";"parkérisés";1;0;104502
"particularisé";"particularisée";"particularisées";"particularisés";1;0;104513
"partouzé";"partouzée";"partouzées";"partouzés";1;0;104516
"pasteurisé";"pasteurisée";"pasteurisées";"pasteurisés";1;0;104525
"patoisé";"patoisée";"patoisées";"patoisés";1;0;104539
"paupérisé";"paupérisée";"paupérisées";"paupérisés";1;0;104547
"pavoisé";"pavoisée";"pavoisées";"pavoisés";1;0;104551
"paysagé";"paysagée";"paysagées";"paysagés";1;0;104553
"pénalisé";"pénalisée";"pénalisées";"pénalisés";1;0;104571
"pérennisé";"pérennisée";"pérennisées";"pérennisés";1;0;104588
"perméabilisé";"perméabilisée";"perméabilisées";"perméabilisés";1;0;104598
"perquisitionné";"perquisitionnée";"perquisitionnées";"perquisitionnés";1;0;104605
"personnalisé";"personnalisée";"personnalisées";"personnalisés";1;0;104612
"pétrarquisé";"pétrarquisée";"pétrarquisées";"pétrarquisés";1;0;104627
"philosophé";"philosophée";"philosophées";"philosophés";1;0;104633
"pindarisé";"pindarisée";"pindarisées";"pindarisés";1;0;104668
"plaisanté";"plaisantée";"plaisantées";"plaisantés";1;0;104697
"platinisé";"platinisée";"platinisées";"platinisés";1;0;104710
"podzolisé";"podzolisée";"podzolisées";"podzolisés";1;0;104732
"poétisé";"poétisée";"poétisées";"poétisés";1;0;104734
"polarisé";"polarisée";"polarisées";"polarisés";1;0;104747
"politisé";"politisée";"politisées";"politisés";1;0;104753
"polymérisé";"polymérisée";"polymérisées";"polymérisés";1;0;104756
"polyploïdisé";"polyploïdisée";"polyploïdisées";"polyploïdisés";1;0;104757
"popularisé";"popularisée";"popularisées";"popularisés";1;0;104771
"porphyrisé";"porphyrisée";"porphyrisées";"porphyrisés";1;0;104773
"positionné";"positionnée";"positionnées";"positionnés";1;0;104778
"positivé";"positivée";"positivées";"positivés";1;0;104779
"postérisé";"postérisée";"postérisées";"postérisés";1;0;104783
"postsynchronisé";"postsynchronisée";"postsynchronisées";"postsynchronisés";1;0;104788
"potentialisé";"potentialisée";"potentialisées";"potentialisés";1;0;104791
"préavisé";"préavisée";"préavisées";"préavisés";1;0;104813
"précarisé";"précarisée";"précarisées";"précarisés";1;0;104814
"précisé";"précisée";"précisées";"précisés";1;0;104820
"préconisé";"préconisée";"préconisées";"préconisés";1;0;104822
"présagé";"présagée";"présagées";"présagés";1;0;104851
"préselectionné";"préselectionnée";"préselectionnées";"préselectionnés";1;0;104853
"présenté";"présentée";"présentées";"présentés";1;0;104854
"préservé";"préservée";"préservées";"préservés";1;0;104855
"présidé";"présidée";"présidées";"présidés";1;0;104856
"pressurisé";"pressurisée";"pressurisées";"pressurisés";1;0;104860
"présumé";"présumée";"présumées";"présumés";1;8;104861
"présupposé";"présupposée";"présupposées";"présupposés";1;1;104862
"présuré";"présurée";"présurées";"présurés";1;0;104863
"primarisé";"primarisée";"primarisées";"primarisés";1;0;104872
"prisé";"prisée";"prisées";"prisés";1;0;104874
"prismatisé";"prismatisée";"prismatisées";"prismatisés";1;0;104875
"privatisé";"privatisée";"privatisées";"privatisés";1;0;104876
"professionnalisé";"professionnalisée";"professionnalisées";"professionnalisés";1;0;104889
"prolétarisé";"prolétarisée";"prolétarisées";"prolétarisés";1;0;104896
"prophétisé";"prophétisée";"prophétisées";"prophétisés";1;0;104908
"proposé";"proposée";"proposées";"proposés";1;0;104910
"prosodié";"prosodiée";"prosodiées";"prosodiés";1;0;104914
"proverbialisé";"proverbialisée";"proverbialisées";"proverbialisés";1;0;104923
"provisionné";"provisionnée";"provisionnées";"provisionnés";1;0;104925
"psychiatrisé";"psychiatrisée";"psychiatrisées";"psychiatrisés";1;0;104929
"puisé";"puisée";"puisées";"puisés";1;0;104933
"pulvérisé";"pulvérisée";"pulvérisées";"pulvérisés";1;0;104936
"punaisé";"punaisée";"punaisées";"punaisés";1;0;104937
"putanisé";"putanisée";"putanisées";"putanisés";1;0;104941
"pyrrhonisé";"pyrrhonisée";"pyrrhonisées";"pyrrhonisés";1;0;104946
"radicalisé";"radicalisée";"radicalisées";"radicalisés";1;0;104997
"radiobalisé";"radiobalisée";"radiobalisées";"radiobalisés";1;0;105000
"raisonné";"raisonnée";"raisonnées";"raisonnés";1;8;105029
"randomisé";"randomisée";"randomisées";"randomisés";1;0;105060
"rapprovisionné";"rapprovisionnée";"rapprovisionnées";"rapprovisionnés";1;0;105089
"rassasié";"rassasiée";"rassasiées";"rassasiés";1;1;105093
"ratiboisé";"ratiboisée";"ratiboisées";"ratiboisés";1;0;105104
"rationalisé";"rationalisée";"rationalisées";"rationalisés";1;0;105108
"ravisé";"ravisée";"ravisées";"ravisés";1;0;105125
"razzié";"razziée";"razziées";"razziés";1;0;105130
"réactualisé";"réactualisée";"réactualisées";"réactualisés";1;0;105135
"réalisé";"réalisée";"réalisées";"réalisés";1;0;105143
"réapprovisionné";"réapprovisionnée";"réapprovisionnées";"réapprovisionnés";1;0;105149
"rebaptisé";"rebaptisée";"rebaptisées";"rebaptisés";1;0;105158
"reboisé";"reboisée";"reboisées";"reboisés";1;0;105168
"rechristianisé";"rechristianisée";"rechristianisées";"rechristianisés";1;0;105212
"recristallisé";"recristallisée";"recristallisées";"recristallisés";1;0;105268
"recroisé";"recroisée";"recroisées";"recroisés";1;0;105269
"regazonné";"regazonnée";"regazonnées";"regazonnés";1;0;105361
"régionalisé";"régionalisée";"régionalisées";"régionalisés";1;0;105366
"régularisé";"régularisée";"régularisées";"régularisés";1;0;105381
"réimperméabilisé";"réimperméabilisée";"réimperméabilisées";"réimperméabilisés";1;0;105389
"relativisé";"relativisée";"relativisées";"relativisés";1;0;105420
"remilitarisé";"remilitarisée";"remilitarisées";"remilitarisés";1;0;105465
"remisé";"remisée";"remisées";"remisés";1;0;105466
"rentabilisé";"rentabilisée";"rentabilisées";"rentabilisés";1;0;105541
"réorganisé";"réorganisée";"réorganisées";"réorganisés";1;0;105561
"repositionné";"repositionnée";"repositionnées";"repositionnés";1;0;105607
"représenté";"représentée";"représentées";"représentés";1;0;105611
"reprisé";"reprisée";"reprisées";"reprisés";1;0;105614
"républicanisé";"républicanisée";"républicanisées";"républicanisés";1;0;105621
"réquisitionné";"réquisitionnée";"réquisitionnées";"réquisitionnés";1;0;105628
"resalé";"resalée";"resalées";"resalés";1;0;105630
"resali";"resalie";"resalies";"resalis";1;0;105631
"resalué";"resaluée";"resaluées";"resalués";1;0;105632
"resemé";"resemée";"resemées";"resemés";1;0;105636
"réservé";"réservée";"réservées";"réservés";1;20;105638
"résidé";"résidée";"résidées";"résidés";1;0;105639
"résigné";"résignée";"résignées";"résignés";1;0;105640
"résilié";"résiliée";"résiliées";"résiliés";1;0;105641
"résiné";"résinée";"résinées";"résinés";1;0;105642
"résinifié";"résinifiée";"résinifiées";"résinifiés";1;0;105643
"résisté";"résistée";"résistées";"résistés";1;0;105644
"résonné";"résonnée";"résonnées";"résonnés";1;0;105645
"résorbé";"résorbée";"résorbées";"résorbés";1;0;105646
"résolu";"résolue";"résolues";"résolus";1;13;105647
"respectabilisé";"respectabilisée";"respectabilisées";"respectabilisés";1;0;105648
"responsabilisé";"responsabilisée";"responsabilisées";"responsabilisés";1;0;105652
"résulté";"résultée";"résultées";"résultés";1;0;105678
"résumé";"résumée";"résumées";"résumés";1;17;105679
"resurgi";"resurgie";"resurgies";"resurgis";1;0;105680
"réutilisé";"réutilisée";"réutilisées";"réutilisés";1;0;105768
"revalorisé";"revalorisée";"revalorisées";"revalorisés";1;0;105771
"revascularisé";"revascularisée";"revascularisées";"revascularisés";1;0;105772
"révisé";"révisée";"révisées";"révisés";1;0;105793
"revisité";"revisitée";"revisitées";"revisités";1;0;105794
"revitalisé";"revitalisée";"revitalisées";"revitalisés";1;0;105796
"révolvérisé";"révolvérisée";"révolvérisées";"révolvérisés";1;0;105803
"ridiculisé";"ridiculisée";"ridiculisées";"ridiculisés";1;0;105817
"risé";"risée";"risées";"risés";1;0;105832
"ritualisé";"ritualisée";"ritualisées";"ritualisés";1;0;105836
"rivalisé";"rivalisée";"rivalisées";"rivalisés";1;0;105837
"robotisé";"robotisée";"robotisées";"robotisés";1;0;105842
"romanisé";"romanisée";"romanisées";"romanisés";1;0;105854
"ronsardisé";"ronsardisée";"ronsardisées";"ronsardisés";1;0;105864
"sacralisé";"sacralisée";"sacralisées";"sacralisés";1;0;105917
"saisi";"saisie";"saisies";"saisis";1;332;105925
"saisonné";"saisonnée";"saisonnées";"saisonnés";1;0;105926
"sanctuarisé";"sanctuarisée";"sanctuarisées";"sanctuarisés";1;0;105937
"satellisé";"satellisée";"satellisées";"satellisés";1;0;105951
"satirisé";"satirisée";"satirisées";"satirisés";1;0;105953
"scandalisé";"scandalisée";"scandalisées";"scandalisés";1;0;105972
"scénarisé";"scénarisée";"scénarisées";"scénarisés";1;0;105977
"schématisé";"schématisée";"schématisées";"schématisés";1;0;105979
"scolarisé";"scolarisée";"scolarisées";"scolarisés";1;0;105987
"scotomisé";"scotomisée";"scotomisées";"scotomisés";1;0;105990
"sectorisé";"sectorisée";"sectorisées";"sectorisés";1;0;106012
"sécularisé";"sécularisée";"sécularisées";"sécularisés";1;0;106013
"sécurisé";"sécurisée";"sécurisées";"sécurisés";1;0;106014
"sédentarisé";"sédentarisée";"sédentarisées";"sédentarisés";1;0;106015
"sensibilisé";"sensibilisée";"sensibilisées";"sensibilisés";1;0;106029
"sérialisé";"sérialisée";"sérialisées";"sérialisés";1;0;106037
"sexualisé";"sexualisée";"sexualisées";"sexualisés";1;0;106049
"signalisé";"signalisée";"signalisées";"signalisés";1;0;106060
"silicatisé";"silicatisée";"silicatisées";"silicatisés";1;0;106064
"similisé";"similisée";"similisées";"similisés";1;0;106067
"singularisé";"singularisée";"singularisées";"singularisés";1;0;106071
"sinisé";"sinisée";"sinisées";"sinisés";1;0;106072
"slavisé";"slavisée";"slavisées";"slavisés";1;0;106080
